episode,timestep,reward
3314,331500,-9.875
3319,332000,-9.5997
3324,332500,-10.4147
3329,333000,-8.6238
3334,333500,-15.7276
3339,334000,-10.4524
3344,334500,-8.8263
3349,335000,-11.5643
3354,335500,-11.2716
3359,336000,-12.3619
3364,336500,-8.7043
3369,337000,-12.6704
3374,337500,-11.5583
3379,338000,-11.0404
3384,338500,-9.0679
3389,339000,-9.9581
3394,339500,-11.887
3399,340000,-10.7828
3404,340500,-9.7557
3409,341000,-12.8941
3414,341500,-9.7509
3419,342000,-11.2199
3424,342500,-11.0914
3429,343000,-9.7064
3434,343500,-10.7115
3439,344000,-10.8453
3444,344500,-12.8549
3449,345000,-10.2212
3454,345500,-9.891
3459,346000,-11.7028
3464,346500,-8.5562
3469,347000,-9.4731
3474,347500,-11.1175
3479,348000,-7.7125
3484,348500,-9.9314
3489,349000,-10.4455
3494,349500,-10.2763
3499,350000,-10.4626
3504,350500,-11.1216
3509,351000,-11.2686
3514,351500,-8.2348
3519,352000,-10.1553
3524,352500,-12.1852
3529,353000,-10.3796
3534,353500,-8.2648
3539,354000,-14.7904
3544,354500,-8.0131
3549,355000,-10.6364
3554,355500,-9.4767
3559,356000,-10.5101
3564,356500,-8.8572
3569,357000,-11.9062
3574,357500,-11.1211
3579,358000,-11.9991
3584,358500,-10.0788
3589,359000,-11.7547
3594,359500,-15.5529
3599,360000,-11.0256
3604,360500,-14.3632
3609,361000,-10.4281
3614,361500,-13.5699
3619,362000,-12.2777
3624,362500,-10.0847
3629,363000,-12.2838
3634,363500,-12.3228
3639,364000,-9.1611
3644,364500,-12.21
3649,365000,-14.1355
3654,365500,-10.6822
3659,366000,-10.7895
3664,366500,-9.3942
3669,367000,-9.0889
3674,367500,-12.0437
3679,368000,-12.4855
3684,368500,-9.766
3689,369000,-13.8582
3694,369500,-11.5034
3699,370000,-15.3759
3704,370500,-14.5712
3709,371000,-11.7338
3714,371500,-10.0926
3719,372000,-8.9074
